geneid,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
gene_7137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_11126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_11949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_9660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_12387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_15121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_9722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_10442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_15788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_21180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_13468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_14345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_15730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_17931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_18751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_20937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_4601,0,0,1.14654734,0,0.130068543,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_16079,0,0,1.383218439,0,0.150313596,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_9540,0,0,1.356840354,0,0.148433243,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_14167,0,0,1.174090211,0,0.132573763,0,0,0,0,0,0,0,0,0,0,0,0,0
gene_6819,0.077469427,0,0.567270846,0,0.040158467,0,0,0,2.252940254,0,1.531674305,0,0,0,0,0,0,0
gene_304,0,0,0,0,0,0,0,0,1.81676498,0,1.003227879,0,0,0,0,0,0,0
gene_14661,0.203480909,0,0,0,-0.169221388,0,0,0,2.692327824,0,1.24780456,0,0,0,0,0,0,0
gene_14421,0,0,0,0,0,0,1.455583807,0,1.436415837,0,-0.038013429,0,0,0,0,0,0,0
gene_13262,0.156204399,0,0,0,-0.129966013,0,0,0,1.436415837,0,0.857160002,0,0,0,0,0,0,0
gene_7630,0,0,0,0,0,0,0,0,1.415366532,0,0.847289676,0,0,0,0,0,0,0
gene_13277,-0.24983048,0,-0.347774753,0,0.173979674,0,-0.588669305,0,-6.662954365,0,-2.57777111,0,0,0,0,0,0,0
gene_6593,0,0,0,0,0,0,-2.283816944,0,-2.400621254,0,0,0,0,0,0,0,0,0
gene_3445,0,0,0,0,0,0,1.702074768,0,0,0,-1.001433871,0,0,0,0,0,0,0
gene_5110,-0.00939207,0,-0.017220267,0,0.005907555,0,1.848331935,0,0,0,-1.053863351,0,0,0,0,0,0,0
gene_96,0.392539213,2.181921791,0.876881138,2.221697465,0.432473153,0,0.238164766,-1.744585981,1.076246091,0,0.817534471,0,1.373230994,-1.200073999,2.561624509,1.484479317,1.139206579,2.711767257
gene_8176,0.376156114,0,0.151065143,0,-0.261644059,0,0.02754842,0,-0.034034981,0,-0.066779326,0,-0.068704534,0,1.01680913,4.754362128,1.043484019,3.585847368
gene_2103,1.43701096,0,2.387005523,0,0.160139917,0,2.240082805,0,2.023223237,0,-0.25688432,0,1.333795644,0,2.683276284,3.629406295,1.26687894,0
gene_7300,0.036168366,0,0.558752574,0,0.379028727,0,0.005390327,0,-0.118958291,0,-0.133054787,0,0.961004149,-2.199399698,3.667559069,0,2.595422673,2.662609563
gene_4959,-0.277282635,0,-0.152928382,0,0.127069633,0,-0.142893411,0,-0.034473268,0,0.105184634,0,0.024622888,0,1.428924811,0,1.360285128,3.030774522
gene_10,-0.099555975,0,0.494047618,0,0.542284175,0,1.026238739,0,1.267864676,0,0.269242586,0,0.989167513,2.279485804,1.157879608,2.468220085,0.118145154,0
gene_10428,0.555601477,0,1.999498939,0,0.576370441,0,1.005218628,0,0.982992285,0,-0.026878189,0,2.544935553,0,4.140451973,0,1.444672406,0
gene_9950,0.092496478,0,0.631954285,0,0.434014256,0,0.142480765,0,0.178960112,0,0.025496363,0,1.160813334,0,4.185944991,0,2.986586706,0
gene_8233,1.105679134,0,1.555064339,0,0.326851626,0,1.990104424,0,2.776370714,0,0.860492693,0,1.86579532,0,3.487620681,0,1.57198513,0
gene_1012,-0.500974944,0,0.98120544,0,1.294800985,0,0.453806055,0,1.248911831,0,0.799189283,0,2.806120562,0,5.666710311,0,2.747941545,0
gene_12792,0,0,2.622974257,0,0.595483632,0,3.813463006,0,5.664732994,0,0.894037551,0,4.38936619,0,8.88859147,0,3.896614913,0
gene_13069,0.050316969,0,0.307241271,0,0.255633512,0,0.972064371,0,1.716511581,0,0.75094262,0,0.484916376,0,1.527959246,0,1.007770641,0
gene_11177,-0.734840063,0,-1.093436155,0,-0.077315511,0,0.838328947,0,1.383280052,0,0.558297121,0,0.616011451,0,2.477310574,0,1.816178836,0
gene_2208,0.114759708,0,-0.084196344,0,-0.190114454,0,-1.048731511,0,-0.624312255,0,0.454138507,0,-1.093371078,0,3.247304986,0,4.296898133,0
gene_5633,0.06824445,0,0.368317878,0,0.294163372,0,0.999351564,0,0.967005943,0,-0.030904434,0,0.308699422,0,1.425210085,0,1.074945722,0
gene_12795,-0.562785227,0,0.181506756,0,0.795972397,0,1.057361913,0,0.705329404,0,-0.34590196,0,0.581879605,0,3.726309386,0,3.010051558,0
gene_12341,0.442377325,0,1.653759108,0,0.21391672,0,1.611357836,0,1.883505715,0,0.280796046,0,0.972694278,0,3.041449586,0,2.040101135,0
gene_641,0.45160967,0,0.794911987,0,0.272115848,0,1.504618859,0,1.445395404,0,-0.060518239,0,0.912562769,0,3.042179425,0,2.042313623,0
gene_15777,0.71331562,0,0.862237752,0,0.08763851,0,0.468183264,0,0.619987362,0,0.148597882,0,0.881101775,0,2.657300398,0,1.737850803,0
gene_15398,0.285236454,0,0.449407767,0,-0.063172199,0,0.551540497,0,0.130566036,0,-0.45497053,0,-0.230433738,0,1.737774102,0,1.944378873,0
gene_2423,0.088484149,0,0.389282449,0,0.300296698,0,0.818142663,0,0.953215692,0,0.130429334,0,0.610218962,0,1.918777158,0,1.260169855,0
gene_1234,0.067605687,0,0.013897362,0,-0.050007779,0,0.12932128,0,0.286852789,0,0.140320629,0,0.840009553,0,2.026101834,0,1.130812702,0
gene_9987,-0.166736386,0,-1.829827862,0,-0.449132382,0,0.472577442,0,0.751609673,0,0.279623689,0,-0.062880251,0,1.73880633,0,1.759646929,0
gene_11455,-0.172033745,0,0.452759361,0,0.393110588,0,1.379682691,0,1.202185261,0,-0.187033534,0,1.532685049,0,3.808824064,0,2.138433161,0
gene_10780,-0.230817853,0,0.099374134,0,0.320630027,0,0.170809892,0,0.193640385,0,0.018288435,0,0.363618463,0,1.468290599,0,1.061980603,0
gene_15888,-0.013571497,0,0.351855327,0,0.367211578,0,0.216519801,0,1.43332727,0,1.212628529,0,0.754313342,0,3.81867399,0,2.986513195,0
gene_5908,-0.445648963,0,-0.095668298,0,0.34955409,0,2.148439365,0,2.657159988,0,0.235395235,0,0.996549386,0,4.393076555,0,3.187399831,0
gene_12720,-0.309855733,0,-0.718007979,0,-0.259517382,0,1.013488512,0,0.803825497,0,-0.216002659,0,0.049927802,0,1.526747054,0,1.427421414,0
gene_11933,-0.401558614,0,-0.435139343,0,0.108972025,0,0.259873412,0,-0.08660044,0,-0.343392899,0,1.246009248,0,3.583116286,0,2.217126199,0
gene_15831,-0.194225392,0,-0.017936588,0,0.175100748,0,0.125186749,0,0.222155162,0,0.092073379,0,0.440241077,0,1.721133602,0,1.235767416,0
gene_9256,0.006454121,0,0.29949765,0,0.286318251,0,0.918521972,0,1.024956607,0,0.095959616,0,0.791146291,0,1.864483305,0,1.018041727,0
gene_10543,-0.15405452,0,0.075269217,0,0.132573763,0,-1.851990166,0,-1.961152152,0,0,0,1.003519249,0,6.12790599,0,4.231079273,0
gene_16619,0,0,1.14654734,0,0.130068543,0,-1.114483354,0,-0.591074078,0,0.711157986,0,-0.387746984,0,3.66461893,0,4.608236148,0
gene_3259,0,0,1.452350106,0,0.151850823,0,-0.289319149,0,0.037747871,0,0.313632838,0,-1.257334202,0,2.68759957,0,3.895697211,0
gene_9575,-0.153077011,0,-0.342286473,0,-0.177247898,0,-0.702634783,0,-0.78042609,0,-0.08383235,0,0.302123528,0,1.424359293,0,1.07840577,0
gene_10604,-0.454434516,0,-0.276865573,0,0.180675597,0,0.359235557,0,0.505726048,0,0.14744319,0,0.333253061,0,1.525949064,0,1.147473064,0
gene_14179,-0.303844453,0,-0.025931655,0,0.268967555,0,0.166808734,0,0.448373325,0,0.282343589,0,0.034708976,0,1.083960916,0,1.005819483,0
gene_2345,0.185801208,0,1.589833237,0,-0.158341088,0,1.600445118,0,1.277822808,0,-0.318522198,0,1.003519249,0,5.572554748,0,3.713466658,0
gene_2358,0.147979328,0,0.027189574,0,-0.119558047,0,-0.066059652,0,-0.017086313,0,0.043226052,0,-0.080965086,0,2.045304731,0,2.086397564,0
gene_2392,0.288224987,0,0.651849769,0,0.330364219,0,-1.24240066,0,-1.300853381,0,-0.069500336,0,0.298684476,0,2.999360532,0,2.629769434,0
gene_15911,0.268549852,0,0.657644445,0,0.364812199,0,0.452736601,0,0.23331154,0,-0.230998491,0,0.088411039,0,1.793550223,0,1.661540955,0
gene_10745,0.180757093,0,0,0,-0.150400729,0,5.925657302,0,6.302955141,0,0.313509945,0,2.155179469,0,4.600572313,0,2.047215485,0
gene_11950,-0.042866599,0,0.326825688,0,0.254485498,0,1.174558849,0,1.686438525,0,0.512810224,0,0.521464383,0,2.284358849,0,1.716817621,0
gene_4624,-0.351865165,0,-0.326277142,0,0.330137982,0,1.486316676,0,1.640218385,0,0.161960383,0,1.279471246,0,3.20509909,0,1.867651125,0
gene_8290,-0.155455594,0,0.052761434,0,0.203971933,0,0.976998357,0,0.964319437,0,-0.018800619,0,-0.046066964,0,1.073461125,0,1.078746205,0
gene_13125,0.471031288,0,0.509319984,0,0.035192132,0,0.174667311,0,-0.319445404,0,-0.495935371,0,-0.218989621,0,-2.844757934,0,-2.623084562,0
gene_69,0.520040738,0,0.562950277,0,0.009037777,0,0.20991572,0,-0.283973515,0,-0.504025493,0,0.180583189,0,1.787003039,0,1.542367155,0
gene_1213,0,0,0,0,0,0,0,0,1.839327384,0,1.012335668,0,0,0,7.512566191,0,7.248260142,0
gene_16131,0,0,0,0,0,0,0,0,2.252940254,0,1.531674305,0,0,0,5.012318256,0,4.724458102,0
gene_3914,0.597966983,0,1.5566443,0,-0.166844943,0,4.598692559,0,6.753113288,0,0.725454368,0,0.507457172,0,2.105177232,0,1.737892138,0
gene_4062,0.48220623,0,0.289775614,0,-0.699982688,0,2.598663179,0,2.515741781,0,-0.056537642,0,-0.026235344,0,1.562290623,0,1.618091143,0
gene_4147,-0.658205124,0,-0.007721803,0,0.852246081,0,0.150159937,0,0.101232415,0,-0.05155572,0,0.285140405,0,1.74348156,0,1.390612442,0
gene_329,0.164625664,0,0.364379982,0,-0.086824882,0,0.8905912,0,-2.163952373,0,-1.207007788,0,2.99457858,0,6.947994929,0,1.965286039,0
gene_1740,0.2081164,0,0.000819918,0,-0.183795415,0,-0.882406965,0,0.122131632,0,0.976517323,0,2.124283366,0,4.83379683,0,1.624478166,0
gene_3478,-0.285556268,0,0.898813689,0,0.602849455,0,0.977785325,0,-0.326285778,0,-1.43876827,0,0.433539151,0,2.139713749,0,1.616006868,0
gene_11252,0.430885926,0,0.743175629,0,0.146173046,0,0.909064653,0,1.364916774,0,0.516925843,0,0.099670294,0,1.339832776,0,1.176417443,0
gene_8644,-0.006625748,0,-1.997312964,0,-0.550171386,0,-0.117955239,0,-0.958679381,0,-0.853599914,0,-0.69867677,0,1.605550707,0,2.153672874,0
gene_1047,0.199373498,0,0,0,-0.165820969,0,0,0,1.415366532,0,0.847289676,0,1.348412422,0,5.515891374,0,1.901972665,0
gene_2864,0.319756128,0,0.354755951,0,0.010005418,0,0.423381483,0,0.679748194,0,0.25669384,0,0.394578351,0,1.481839087,0,1.032042724,0
gene_10060,0.405530734,0,1.010256697,0,-0.159881521,0,3.831768564,0,3.642646646,0,0.572894167,0,2.647045124,0,3.915766526,0,1.251784941,0
gene_3604,-0.38142586,0,-0.66347447,0,-0.264987901,0,-0.860031312,0,-0.915215509,0,-0.060890459,0,0.007561436,0,1.118215825,0,1.053841113,0
gene_11977,0.397285146,0,0.414799841,0,-0.006943768,0,0.362302703,0,0.180795705,0,-0.196124027,0,0.521081341,0,1.767660119,0,1.175009115,0
gene_7764,-1.041776843,0,-2.633996575,0,-0.129498241,0,-0.19688162,0,-3.187925996,0,-2.50602936,0,0.56839369,0,3.355094018,0,2.717017419,0
gene_2535,-0.162821756,0,-1.079237346,0,-0.04992982,0,-3.289803672,0,-2.043833363,0,1.156333372,0,0,0,1.650826042,0,1.384743235,0
gene_3424,-0.515842435,0,-0.852498881,0,0.133769571,0,0,0,0,0,0,0,1.196414744,0,3.522359661,0,1.123880065,0
gene_5158,0.30324173,0,-0.93276,0,-0.974011649,0,-0.883903418,0,0.047976264,0,0.927341975,0,-0.219329998,0,1.352426853,0,1.507649999,0
gene_791,0.19419743,0,2.593394517,0,0.029142915,0,3.371597144,0,5.581982722,0,1.069910106,0,0.45316103,0,1.387004868,0,1.255354271,0
gene_512,0.159400465,0,0,0,-0.080441077,0,0,0,0,0,0,0,0,0,3.759206607,0,3.483379499,0
gene_9772,-0.173835491,0,0.108745805,0,0.201302784,0,0.497609482,0,-0.96864921,0,-1.221713095,0,-0.289370665,0,1.124520293,0,1.279753075,0
gene_5491,0,0,1.273205468,0,0.141681636,0,0,0,0,0,0,0,0,0,3.76330815,0,3.329044809,0
gene_16101,-0.146021502,0,1.535987613,0,1.249233826,0,-0.295243991,0,-0.374982313,0,-0.076228785,0,0.533439938,0,2.110344392,0,1.520590265,0
